Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1006	 0.003225	 0.003022	 0.000081	 0.000000	 0.000089	2.949809	 2.798524	 0.058766	 0.000000	 0.058553
1007	 0.003091	 0.002987	 0.000032	 0.000000	 0.000044	2.952900	 2.801511	 0.058798	 0.000000	 0.058597
1008	 0.003482	 0.003273	 0.000083	 0.000000	 0.000089	2.956382	 2.804784	 0.058881	 0.000000	 0.058686
1009	 0.003303	 0.003177	 0.000051	 0.000000	 0.000046	2.959685	 2.807961	 0.058932	 0.000000	 0.058732
1010	 0.003473	 0.003281	 0.000067	 0.000000	 0.000087	2.963158	 2.811242	 0.058999	 0.000000	 0.058819
1011	 0.003177	 0.003053	 0.000047	 0.000000	 0.000047	2.966335	 2.814295	 0.059046	 0.000000	 0.058866
1012	 0.003265	 0.003064	 0.000076	 0.000000	 0.000089	2.969600	 2.817359	 0.059122	 0.000000	 0.058955
1013	 0.003497	 0.003377	 0.000035	 0.000000	 0.000046	2.973097	 2.820736	 0.059157	 0.000000	 0.059001
1014	 0.003218	 0.003043	 0.000068	 0.000000	 0.000074	2.976315	 2.823779	 0.059225	 0.000000	 0.059075
1015	 0.002827	 0.002716	 0.000036	 0.000000	 0.000046	2.979142	 2.826495	 0.059261	 0.000000	 0.059121
1016	 0.002745	 0.002567	 0.000056	 0.000000	 0.000087	2.981887	 2.829062	 0.059317	 0.000000	 0.059208
1017	 0.002861	 0.002743	 0.000046	 0.000000	 0.000044	2.984748	 2.831805	 0.059363	 0.000000	 0.059252
1018	 0.002999	 0.002809	 0.000070	 0.000000	 0.000084	2.987747	 2.834614	 0.059433	 0.000000	 0.059336
1019	 0.002787	 0.002664	 0.000048	 0.000000	 0.000046	2.990534	 2.837278	 0.059481	 0.000000	 0.059382
1020	 0.002978	 0.002794	 0.000063	 0.000000	 0.000087	2.993512	 2.840072	 0.059544	 0.000000	 0.059469
1021	 0.002829	 0.002726	 0.000031	 0.000000	 0.000045	2.996341	 2.842798	 0.059575	 0.000000	 0.059514
1022	 0.002693	 0.002499	 0.000075	 0.000000	 0.000087	2.999034	 2.845297	 0.059650	 0.000000	 0.059601
1023	 0.002951	 0.002842	 0.000032	 0.000000	 0.000046	3.001985	 2.848139	 0.059682	 0.000000	 0.059647
1024	 0.002975	 0.002796	 0.000057	 0.000000	 0.000084	3.004960	 2.850935	 0.059739	 0.000000	 0.059731
1025	 0.002702	 0.002595	 0.000031	 0.000000	 0.000045	3.007662	 2.853530	 0.059770	 0.000000	 0.059776
1026	 0.002897	 0.002691	 0.000082	 0.000000	 0.000089	3.010559	 2.856221	 0.059852	 0.000000	 0.059865
1027	 0.002717	 0.002614	 0.000031	 0.000000	 0.000045	3.013276	 2.858835	 0.059883	 0.000000	 0.059910
1028	 0.002791	 0.002615	 0.000056	 0.000000	 0.000086	3.016067	 2.861450	 0.059939	 0.000000	 0.059996
1029	 0.002708	 0.002608	 0.000030	 0.000000	 0.000045	3.018775	 2.864058	 0.059969	 0.000000	 0.060041
1030	 0.002794	 0.002600	 0.000075	 0.000000	 0.000087	3.021569	 2.866658	 0.060044	 0.000000	 0.060128
1031	 0.002719	 0.002602	 0.000046	 0.000000	 0.000046	3.024288	 2.869260	 0.060090	 0.000000	 0.060174
1032	 0.003019	 0.002822	 0.000073	 0.000000	 0.000091	3.027307	 2.872082	 0.060163	 0.000000	 0.060265
1033	 0.002780	 0.002662	 0.000044	 0.000000	 0.000046	3.030087	 2.874744	 0.060207	 0.000000	 0.060311
1034	 0.002697	 0.002515	 0.000061	 0.000000	 0.000088	3.032784	 2.877259	 0.060268	 0.000000	 0.060399
1035	 0.002847	 0.002744	 0.000032	 0.000000	 0.000045	3.035631	 2.880003	 0.060300	 0.000000	 0.060444
1036	 0.002722	 0.002484	 0.000077	 0.000000	 0.000120	3.038353	 2.882487	 0.060377	 0.000000	 0.060564
1037	 0.002596	 0.002493	 0.000032	 0.000000	 0.000045	3.040949	 2.884980	 0.060409	 0.000000	 0.060609
1038	 0.002966	 0.002783	 0.000057	 0.000000	 0.000087	3.043915	 2.887763	 0.060466	 0.000000	 0.060696
1039	 0.002726	 0.002607	 0.000047	 0.000000	 0.000046	3.046641	 2.890370	 0.060513	 0.000000	 0.060742
1040	 0.002908	 0.002725	 0.000059	 0.000000	 0.000084	3.049549	 2.893095	 0.060572	 0.000000	 0.060826
1041	 0.002767	 0.002653	 0.000034	 0.000000	 0.000047	3.052316	 2.895748	 0.060606	 0.000000	 0.060873
1042	 0.002884	 0.002706	 0.000057	 0.000000	 0.000089	3.055200	 2.898454	 0.060663	 0.000000	 0.060962
1043	 0.002718	 0.002615	 0.000032	 0.000000	 0.000045	3.057918	 2.901069	 0.060695	 0.000000	 0.061007
1044	 0.002657	 0.002481	 0.000057	 0.000000	 0.000086	3.060575	 2.903550	 0.060752	 0.000000	 0.061093
1045	 0.002896	 0.002777	 0.000049	 0.000000	 0.000044	3.063471	 2.906327	 0.060801	 0.000000	 0.061137
1046	 0.002942	 0.002751	 0.000072	 0.000000	 0.000085	3.066413	 2.909078	 0.060873	 0.000000	 0.061222
1047	 0.002673	 0.002556	 0.000045	 0.000000	 0.000045	3.069086	 2.911634	 0.060918	 0.000000	 0.061267
1048	 0.002782	 0.002589	 0.000070	 0.000000	 0.000088	3.071868	 2.914223	 0.060988	 0.000000	 0.061355
1049	 0.002819	 0.002719	 0.000031	 0.000000	 0.000043	3.074687	 2.916942	 0.061019	 0.000000	 0.061398
1050	 0.002710	 0.002534	 0.000058	 0.000000	 0.000085	3.077397	 2.919476	 0.061077	 0.000000	 0.061483
1051	 0.002936	 0.002835	 0.000031	 0.000000	 0.000045	3.080333	 2.922311	 0.061108	 0.000000	 0.061528
1052	 0.002896	 0.002696	 0.000079	 0.000000	 0.000088	3.083229	 2.925007	 0.061187	 0.000000	 0.061616
1053	 0.002813	 0.002694	 0.000046	 0.000000	 0.000044	3.086042	 2.927701	 0.061233	 0.000000	 0.061660
1054	 0.002804	 0.002620	 0.000061	 0.000000	 0.000087	3.088846	 2.930321	 0.061294	 0.000000	 0.061747
1055	 0.002862	 0.002747	 0.000044	 0.000000	 0.000045	3.091708	 2.933068	 0.061338	 0.000000	 0.061792
1056	 0.002868	 0.002683	 0.000063	 0.000000	 0.000090	3.094576	 2.935751	 0.061401	 0.000000	 0.061882
1057	 0.002701	 0.002586	 0.000043	 0.000000	 0.000045	3.097277	 2.938337	 0.061444	 0.000000	 0.061927
1058	 0.002811	 0.002627	 0.000063	 0.000000	 0.000086	3.100088	 2.940964	 0.061507	 0.000000	 0.062013
1059	 0.002810	 0.002678	 0.000058	 0.000000	 0.000046	3.102898	 2.943642	 0.061565	 0.000000	 0.062059
1060	 0.002738	 0.002557	 0.000060	 0.000000	 0.000086	3.105636	 2.946199	 0.061625	 0.000000	 0.062145
1061	 0.003101	 0.002981	 0.000046	 0.000000	 0.000046	3.108737	 2.949180	 0.061671	 0.000000	 0.062191
1062	 0.002829	 0.002627	 0.000076	 0.000000	 0.000089	3.111566	 2.951807	 0.061747	 0.000000	 0.062280
1063	 0.003002	 0.002882	 0.000045	 0.000000	 0.000046	3.114568	 2.954689	 0.061792	 0.000000	 0.062326
1064	 0.003153	 0.002946	 0.000072	 0.000000	 0.000097	3.117721	 2.957635	 0.061864	 0.000000	 0.062423
1065	 0.002692	 0.002561	 0.000056	 0.000000	 0.000047	3.120413	 2.960196	 0.061920	 0.000000	 0.062470
1066	 0.002700	 0.002512	 0.000070	 0.000000	 0.000088	3.123113	 2.962708	 0.061990	 0.000000	 0.062558
1067	 0.002711	 0.002599	 0.000035	 0.000000	 0.000046	3.125824	 2.965307	 0.062025	 0.000000	 0.062604
1068	 0.003064	 0.002870	 0.000074	 0.000000	 0.000088	3.128888	 2.968177	 0.062099	 0.000000	 0.062692
1069	 0.002604	 0.002499	 0.000034	 0.000000	 0.000044	3.131492	 2.970676	 0.062133	 0.000000	 0.062736
1070	 0.003063	 0.002880	 0.000059	 0.000000	 0.000090	3.134555	 2.973556	 0.062192	 0.000000	 0.062826
1071	 0.002951	 0.002841	 0.000032	 0.000000	 0.000047	3.137506	 2.976397	 0.062224	 0.000000	 0.062873
1072	 0.002781	 0.002602	 0.000059	 0.000000	 0.000087	3.140287	 2.978999	 0.062283	 0.000000	 0.062960
1073	 0.002667	 0.002543	 0.000050	 0.000000	 0.000046	3.142954	 2.981542	 0.062333	 0.000000	 0.063006
1074	 0.002771	 0.002587	 0.000063	 0.000000	 0.000088	3.145725	 2.984129	 0.062396	 0.000000	 0.063094
1075	 0.002779	 0.002675	 0.000032	 0.000000	 0.000045	3.148504	 2.986804	 0.062428	 0.000000	 0.063139
1076	 0.002943	 0.002765	 0.000058	 0.000000	 0.000085	3.151447	 2.989569	 0.062486	 0.000000	 0.063224
1077	 0.002726	 0.002604	 0.000047	 0.000000	 0.000047	3.154173	 2.992173	 0.062533	 0.000000	 0.063271
1078	 0.002872	 0.002679	 0.000071	 0.000000	 0.000087	3.157045	 2.994852	 0.062604	 0.000000	 0.063358
1079	 0.002763	 0.002646	 0.000044	 0.000000	 0.000044	3.159808	 2.997498	 0.062648	 0.000000	 0.063402
1080	 0.002698	 0.002507	 0.000071	 0.000000	 0.000087	3.162506	 3.000005	 0.062719	 0.000000	 0.063489
1081	 0.002779	 0.002678	 0.000031	 0.000000	 0.000045	3.165285	 3.002683	 0.062750	 0.000000	 0.063534
1082	 0.002703	 0.002506	 0.000075	 0.000000	 0.000088	3.167988	 3.005189	 0.062825	 0.000000	 0.063622
1083	 0.003008	 0.002892	 0.000044	 0.000000	 0.000045	3.170996	 3.008081	 0.062869	 0.000000	 0.063667
1084	 0.002829	 0.002643	 0.000061	 0.000000	 0.000090	3.173825	 3.010724	 0.062930	 0.000000	 0.063757
1085	 0.002702	 0.002586	 0.000044	 0.000000	 0.000044	3.176527	 3.013310	 0.062974	 0.000000	 0.063801
1086	 0.002771	 0.002592	 0.000060	 0.000000	 0.000086	3.179298	 3.015902	 0.063034	 0.000000	 0.063887
1087	 0.003549	 0.003416	 0.000054	 0.000000	 0.000045	3.182847	 3.019318	 0.063088	 0.000000	 0.063932
1088	 0.002872	 0.002654	 0.000086	 0.000000	 0.000092	3.185719	 3.021972	 0.063174	 0.000000	 0.064024
1089	 0.002845	 0.002718	 0.000046	 0.000000	 0.000048	3.188564	 3.024690	 0.063220	 0.000000	 0.064072
1090	 0.002883	 0.002695	 0.000065	 0.000000	 0.000091	3.191447	 3.027385	 0.063285	 0.000000	 0.064163
1091	 0.002831	 0.002726	 0.000031	 0.000000	 0.000044	3.194278	 3.030111	 0.063316	 0.000000	 0.064207
1092	 0.002779	 0.002583	 0.000075	 0.000000	 0.000089	3.197057	 3.032694	 0.063391	 0.000000	 0.064296
1093	 0.002750	 0.002635	 0.000043	 0.000000	 0.000045	3.199807	 3.035329	 0.063434	 0.000000	 0.064341
1094	 0.002983	 0.002803	 0.000058	 0.000000	 0.000087	3.202790	 3.038132	 0.063492	 0.000000	 0.064428
1095	 0.002801	 0.002663	 0.000045	 0.000000	 0.000064	3.205591	 3.040795	 0.063537	 0.000000	 0.064492
1096	 0.002798	 0.002617	 0.000056	 0.000000	 0.000088	3.208389	 3.043412	 0.063593	 0.000000	 0.064580
1097	 0.002869	 0.002752	 0.000046	 0.000000	 0.000045	3.211258	 3.046164	 0.063639	 0.000000	 0.064625
1098	 0.002800	 0.002614	 0.000060	 0.000000	 0.000087	3.214058	 3.048778	 0.063699	 0.000000	 0.064712
1099	 0.002642	 0.002533	 0.000032	 0.000000	 0.000045	3.216700	 3.051311	 0.063731	 0.000000	 0.064757
1100	 0.002910	 0.002735	 0.000057	 0.000000	 0.000086	3.219610	 3.054046	 0.063788	 0.000000	 0.064843
1101	 0.002939	 0.002831	 0.000034	 0.000000	 0.000045	3.222549	 3.056877	 0.063822	 0.000000	 0.064888
1102	 0.002863	 0.002677	 0.000057	 0.000000	 0.000090	3.225412	 3.059554	 0.063879	 0.000000	 0.064978
1103	 0.002836	 0.002731	 0.000033	 0.000000	 0.000044	3.228248	 3.062285	 0.063912	 0.000000	 0.065022
1104	 0.002806	 0.002627	 0.000058	 0.000000	 0.000088	3.231054	 3.064912	 0.063970	 0.000000	 0.065110
1105	 0.002758	 0.002629	 0.000053	 0.000000	 0.000046	3.233812	 3.067541	 0.064023	 0.000000	 0.065156
1106	 0.002835	 0.002650	 0.000062	 0.000000	 0.000086	3.236647	 3.070191	 0.064085	 0.000000	 0.065242
1107	 0.002715	 0.002597	 0.000045	 0.000000	 0.000045	3.239362	 3.072788	 0.064130	 0.000000	 0.065287
1108	 0.002959	 0.002774	 0.000062	 0.000000	 0.000089	3.242321	 3.075562	 0.064192	 0.000000	 0.065376
1109	 0.002951	 0.002831	 0.000047	 0.000000	 0.000046	3.245272	 3.078393	 0.064239	 0.000000	 0.065422
1110	 0.002913	 0.002729	 0.000061	 0.000000	 0.000090	3.248185	 3.081122	 0.064300	 0.000000	 0.065512
1111	 0.002830	 0.002724	 0.000033	 0.000000	 0.000047	3.251015	 3.083846	 0.064333	 0.000000	 0.065559
1112	 0.002950	 0.002750	 0.000076	 0.000000	 0.000087	3.253965	 3.086596	 0.064409	 0.000000	 0.065646
1113	 0.002881	 0.002772	 0.000034	 0.000000	 0.000047	3.256846	 3.089368	 0.064443	 0.000000	 0.065693
1114	 0.002739	 0.002557	 0.000060	 0.000000	 0.000090	3.259585	 3.091925	 0.064503	 0.000000	 0.065783
1115	 0.003078	 0.002953	 0.000049	 0.000000	 0.000046	3.262663	 3.094878	 0.064552	 0.000000	 0.065829
1116	 0.002855	 0.002651	 0.000071	 0.000000	 0.000095	3.265518	 3.097529	 0.064623	 0.000000	 0.065924
1117	 0.002985	 0.002858	 0.000054	 0.000000	 0.000047	3.268503	 3.100387	 0.064677	 0.000000	 0.065971
1118	 0.002884	 0.002701	 0.000062	 0.000000	 0.000087	3.271387	 3.103088	 0.064739	 0.000000	 0.066058
1119	 0.002737	 0.002618	 0.000046	 0.000000	 0.000045	3.274124	 3.105706	 0.064785	 0.000000	 0.066103
1120	 0.002945	 0.002744	 0.000074	 0.000000	 0.000091	3.277069	 3.108450	 0.064859	 0.000000	 0.066194
1121	 0.002867	 0.002761	 0.000033	 0.000000	 0.000047	3.279936	 3.111211	 0.064892	 0.000000	 0.066241
1122	 0.002670	 0.002472	 0.000076	 0.000000	 0.000089	3.282606	 3.113683	 0.064968	 0.000000	 0.066330
1123	 0.002935	 0.002821	 0.000043	 0.000000	 0.000044	3.285541	 3.116504	 0.065011	 0.000000	 0.066374
1124	 0.002935	 0.002747	 0.000064	 0.000000	 0.000090	3.288476	 3.119251	 0.065075	 0.000000	 0.066464
1125	 0.002943	 0.002824	 0.000046	 0.000000	 0.000046	3.291419	 3.122075	 0.065121	 0.000000	 0.066510
1126	 0.003023	 0.002830	 0.000070	 0.000000	 0.000090	3.294442	 3.124905	 0.065191	 0.000000	 0.066600
1127	 0.002761	 0.002633	 0.000047	 0.000000	 0.000050	3.297203	 3.127538	 0.065238	 0.000000	 0.066650
1128	 0.002968	 0.002721	 0.000073	 0.000000	 0.000087	3.300171	 3.130259	 0.065311	 0.000000	 0.066737
1129	 0.002765	 0.002659	 0.000033	 0.000000	 0.000045	3.302936	 3.132918	 0.065344	 0.000000	 0.066782
1130	 0.002825	 0.002627	 0.000076	 0.000000	 0.000088	3.305761	 3.135545	 0.065420	 0.000000	 0.066870
1131	 0.002735	 0.002630	 0.000032	 0.000000	 0.000045	3.308496	 3.138175	 0.065452	 0.000000	 0.066915
1132	 0.002857	 0.002657	 0.000075	 0.000000	 0.000088	3.311353	 3.140832	 0.065527	 0.000000	 0.067003
1133	 0.002807	 0.002702	 0.000032	 0.000000	 0.000046	3.314160	 3.143534	 0.065559	 0.000000	 0.067049
1134	 0.002906	 0.002726	 0.000058	 0.000000	 0.000088	3.317066	 3.146260	 0.065617	 0.000000	 0.067137
1135	 0.002608	 0.002504	 0.000032	 0.000000	 0.000045	3.319674	 3.148764	 0.065649	 0.000000	 0.067182
1136	 0.002762	 0.002563	 0.000076	 0.000000	 0.000087	3.322436	 3.151327	 0.065725	 0.000000	 0.067269
1137	 0.002562	 0.002449	 0.000042	 0.000000	 0.000045	3.324998	 3.153776	 0.065767	 0.000000	 0.067314
1138	 0.002684	 0.002504	 0.000060	 0.000000	 0.000088	3.327682	 3.156280	 0.065827	 0.000000	 0.067402
1139	 0.002920	 0.002815	 0.000032	 0.000000	 0.000046	3.330602	 3.159095	 0.065859	 0.000000	 0.067448
1140	 0.002725	 0.002525	 0.000078	 0.000000	 0.000088	3.333327	 3.161620	 0.065937	 0.000000	 0.067536
1141	 0.002822	 0.002721	 0.000032	 0.000000	 0.000045	3.336149	 3.164341	 0.065969	 0.000000	 0.067581
1142	 0.002831	 0.002636	 0.000075	 0.000000	 0.000086	3.338980	 3.166977	 0.066044	 0.000000	 0.067667
1143	 0.002625	 0.002511	 0.000044	 0.000000	 0.000045	3.341605	 3.169488	 0.066088	 0.000000	 0.067712
1144	 0.002682	 0.002483	 0.000073	 0.000000	 0.000090	3.344287	 3.171971	 0.066161	 0.000000	 0.067802
1145	 0.002668	 0.002554	 0.000042	 0.000000	 0.000046	3.346955	 3.174525	 0.066203	 0.000000	 0.067848
1146	 0.002844	 0.002651	 0.000070	 0.000000	 0.000089	3.349799	 3.177176	 0.066273	 0.000000	 0.067937
1147	 0.002614	 0.002496	 0.000044	 0.000000	 0.000045	3.352413	 3.179672	 0.066317	 0.000000	 0.067982
1148	 0.002794	 0.002610	 0.000059	 0.000000	 0.000090	3.355207	 3.182282	 0.066376	 0.000000	 0.068072
1149	 0.002828	 0.002724	 0.000030	 0.000000	 0.000045	3.358035	 3.185006	 0.066406	 0.000000	 0.068117
1150	 0.002859	 0.002680	 0.000057	 0.000000	 0.000089	3.360894	 3.187686	 0.066463	 0.000000	 0.068206
1151	 0.002893	 0.002775	 0.000042	 0.000000	 0.000045	3.363787	 3.190461	 0.066505	 0.000000	 0.068251
1152	 0.003016	 0.002827	 0.000063	 0.000000	 0.000088	3.366803	 3.193288	 0.066568	 0.000000	 0.068339
1153	 0.002827	 0.002720	 0.000034	 0.000000	 0.000046	3.369630	 3.196008	 0.066602	 0.000000	 0.068385
1154	 0.002960	 0.002785	 0.000057	 0.000000	 0.000089	3.372590	 3.198793	 0.066659	 0.000000	 0.068474
1155	 0.002738	 0.002637	 0.000032	 0.000000	 0.000046	3.375328	 3.201430	 0.066691	 0.000000	 0.068520
1156	 0.002765	 0.002567	 0.000077	 0.000000	 0.000086	3.378093	 3.203997	 0.066768	 0.000000	 0.068606
1157	 0.002810	 0.002687	 0.000044	 0.000000	 0.000047	3.380903	 3.206684	 0.066812	 0.000000	 0.068653
1158	 0.002952	 0.002755	 0.000072	 0.000000	 0.000089	3.383855	 3.209439	 0.066884	 0.000000	 0.068742
1159	 0.002856	 0.002743	 0.000035	 0.000000	 0.000047	3.386711	 3.212182	 0.066919	 0.000000	 0.068789
1160	 0.002954	 0.002774	 0.000057	 0.000000	 0.000090	3.389665	 3.214956	 0.066976	 0.000000	 0.068879
1161	 0.002608	 0.002503	 0.000033	 0.000000	 0.000045	3.392273	 3.217459	 0.067009	 0.000000	 0.068924
1162	 0.003018	 0.002817	 0.000079	 0.000000	 0.000090	3.395291	 3.220276	 0.067088	 0.000000	 0.069014
1163	 0.002546	 0.002426	 0.000043	 0.000000	 0.000046	3.397837	 3.222702	 0.067131	 0.000000	 0.069060
1164	 0.002870	 0.002691	 0.000058	 0.000000	 0.000089	3.400707	 3.225393	 0.067189	 0.000000	 0.069149
1165	 0.002745	 0.002625	 0.000045	 0.000000	 0.000047	3.403452	 3.228018	 0.067234	 0.000000	 0.069196
1166	 0.002800	 0.002598	 0.000074	 0.000000	 0.000091	3.406252	 3.230616	 0.067308	 0.000000	 0.069287
1167	 0.002806	 0.002691	 0.000043	 0.000000	 0.000046	3.409058	 3.233307	 0.067351	 0.000000	 0.069333
1168	 0.002889	 0.002690	 0.000072	 0.000000	 0.000091	3.411947	 3.235997	 0.067423	 0.000000	 0.069424
1169	 0.002697	 0.002575	 0.000044	 0.000000	 0.000048	3.414644	 3.238572	 0.067467	 0.000000	 0.069472
1170	 0.002817	 0.002632	 0.000061	 0.000000	 0.000090	3.417461	 3.241204	 0.067528	 0.000000	 0.069562
1171	 0.002830	 0.002724	 0.000032	 0.000000	 0.000046	3.420291	 3.243928	 0.067560	 0.000000	 0.069608
1172	 0.002928	 0.002709	 0.000078	 0.000000	 0.000106	3.423219	 3.246637	 0.067638	 0.000000	 0.069714
1173	 0.002661	 0.002540	 0.000046	 0.000000	 0.000046	3.425880	 3.249177	 0.067684	 0.000000	 0.069760
1174	 0.002837	 0.002656	 0.000059	 0.000000	 0.000090	3.428717	 3.251833	 0.067743	 0.000000	 0.069850
1175	 0.002636	 0.002530	 0.000033	 0.000000	 0.000046	3.431353	 3.254363	 0.067776	 0.000000	 0.069896
1176	 0.002914	 0.002719	 0.000074	 0.000000	 0.000088	3.434267	 3.257082	 0.067850	 0.000000	 0.069984
1177	 0.002885	 0.002769	 0.000043	 0.000000	 0.000045	3.437152	 3.259851	 0.067893	 0.000000	 0.070029
1178	 0.002829	 0.002647	 0.000061	 0.000000	 0.000090	3.439981	 3.262498	 0.067954	 0.000000	 0.070119
1179	 0.002725	 0.002620	 0.000034	 0.000000	 0.000047	3.442706	 3.265118	 0.067988	 0.000000	 0.070166
1180	 0.002850	 0.002649	 0.000077	 0.000000	 0.000089	3.445556	 3.267767	 0.068065	 0.000000	 0.070255
1181	 0.002721	 0.002616	 0.000032	 0.000000	 0.000046	3.448277	 3.270383	 0.068097	 0.000000	 0.070301
1182	 0.002847	 0.002664	 0.000057	 0.000000	 0.000090	3.451124	 3.273047	 0.068154	 0.000000	 0.070391
1183	 0.002957	 0.002853	 0.000033	 0.000000	 0.000045	3.454081	 3.275900	 0.068187	 0.000000	 0.070436
1184	 0.002905	 0.002723	 0.000059	 0.000000	 0.000089	3.456986	 3.278623	 0.068246	 0.000000	 0.070525
1185	 0.002835	 0.002711	 0.000046	 0.000000	 0.000049	3.459821	 3.281334	 0.068292	 0.000000	 0.070574
1186	 0.002749	 0.002569	 0.000060	 0.000000	 0.000087	3.462570	 3.283903	 0.068352	 0.000000	 0.070661
1187	 0.002788	 0.002677	 0.000034	 0.000000	 0.000048	3.465358	 3.286580	 0.068386	 0.000000	 0.070709
1188	 0.002703	 0.002520	 0.000059	 0.000000	 0.000089	3.468061	 3.289100	 0.068445	 0.000000	 0.070798
1189	 0.002744	 0.002626	 0.000045	 0.000000	 0.000046	3.470805	 3.291726	 0.068490	 0.000000	 0.070844
1190	 0.002874	 0.002690	 0.000063	 0.000000	 0.000088	3.473679	 3.294416	 0.068553	 0.000000	 0.070932
1191	 0.002682	 0.002574	 0.000034	 0.000000	 0.000047	3.476361	 3.296990	 0.068587	 0.000000	 0.070979
1192	 0.002787	 0.002606	 0.000057	 0.000000	 0.000090	3.479148	 3.299596	 0.068644	 0.000000	 0.071069
1193	 0.002778	 0.002657	 0.000048	 0.000000	 0.000045	3.481926	 3.302253	 0.068692	 0.000000	 0.071114
1194	 0.002799	 0.002617	 0.000062	 0.000000	 0.000089	3.484725	 3.304870	 0.068754	 0.000000	 0.071203
1195	 0.002828	 0.002714	 0.000044	 0.000000	 0.000045	3.487553	 3.307584	 0.068798	 0.000000	 0.071248
1196	 0.002741	 0.002549	 0.000071	 0.000000	 0.000089	3.490294	 3.310133	 0.068869	 0.000000	 0.071337
1197	 0.002650	 0.002544	 0.000034	 0.000000	 0.000048	3.492944	 3.312677	 0.068903	 0.000000	 0.071385
1198	 0.002910	 0.002709	 0.000077	 0.000000	 0.000088	3.495854	 3.315386	 0.068980	 0.000000	 0.071473
1199	 0.002738	 0.002615	 0.000044	 0.000000	 0.000047	3.498592	 3.318001	 0.069024	 0.000000	 0.071520
1200	 0.002708	 0.002517	 0.000069	 0.000000	 0.000089	3.501300	 3.320518	 0.069093	 0.000000	 0.071609
1201	 0.002698	 0.002577	 0.000044	 0.000000	 0.000047	3.503998	 3.323095	 0.069137	 0.000000	 0.071656
1202	 0.002706	 0.002524	 0.000062	 0.000000	 0.000090	3.506704	 3.325619	 0.069199	 0.000000	 0.071746
1203	 0.002933	 0.002831	 0.000030	 0.000000	 0.000045	3.509637	 3.328450	 0.069229	 0.000000	 0.071791
1204	 0.002714	 0.002531	 0.000059	 0.000000	 0.000090	3.512351	 3.330981	 0.069288	 0.000000	 0.071881
1205	 0.002773	 0.002655	 0.000047	 0.000000	 0.000045	3.515124	 3.333636	 0.069335	 0.000000	 0.071926
1206	 0.002896	 0.002713	 0.000059	 0.000000	 0.000089	3.518020	 3.336349	 0.069394	 0.000000	 0.072015
1207	 0.002679	 0.002577	 0.000031	 0.000000	 0.000045	3.520699	 3.338926	 0.069425	 0.000000	 0.072060
1208	 0.002750	 0.002570	 0.000057	 0.000000	 0.000089	3.523449	 3.341496	 0.069482	 0.000000	 0.072149
1209	 0.002579	 0.002475	 0.000032	 0.000000	 0.000045	3.526028	 3.343971	 0.069514	 0.000000	 0.072194
1210	 0.002852	 0.002651	 0.000078	 0.000000	 0.000088	3.528880	 3.346622	 0.069592	 0.000000	 0.072282
1211	 0.002738	 0.002633	 0.000032	 0.000000	 0.000045	3.531618	 3.349255	 0.069624	 0.000000	 0.072327
1212	 0.002912	 0.002730	 0.000056	 0.000000	 0.000090	3.534530	 3.351985	 0.069680	 0.000000	 0.072417
